course_code,course_name,course_link,page_number
EGN402,Senior Design Project,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3047,8
EGN403,Advanced Design Project,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3048,8
EGN446,Micro Electromechanical Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3052,8
EGN481,Engineering Statistics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3053,8
EGN482,Engineering Problem Solving,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5653,8
EGN497,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3058,8
EGN498,Advanced Topics in Engineering,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3059,8
GEO101,Human Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3307,8
GEO102,Physical Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3309,8
GEO103,Human-Environmental Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3311,8
GEO104,World-Regional Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3313,8
GEO105,"Society, Environment, and Change",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3315,8
GEO107,Maps and Math,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3316,8
GEO108,Introduction to ArcGIS,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3317,8
GEO120,Geography of Maine,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3318,8
GEO170,Global History: Mapping the World Across Cultures,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3319,8
GEO203,Urban & Regional Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3322,8
GEO204,Coastal and Marine Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3324,9
GEO209,Introduction to Land Use Planning,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3325,9
GEO210,Planning Maine Communities: Current Issues & Directions,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3326,9
GEO255,Making a Living: Workers in a Global Economy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3335,9
GEO270,Mapping Environments and People: Data Visualization and Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3337,9
GEO295,Topics in Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3340,9
GEO302,"Gender, Work, and Space",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3343,9
GEO303,Economic Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3344,9
GEO304,Arctic and North Atlantic Regions,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3345,9
GEO305,Remote Sensing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3346,9
GEO308,GIS Applications I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3349,9
GEO320,Conservation of Natural Resources,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3352,9
GEO340,Digital Mapping,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3353,9
GEO370,"Maps, Territory, Power",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3357,9
GEO395,Topics in Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3360,9
GEO408,GIS Applications II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3362,9
GEO438,Independent Study in GIS,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3364,9
GEO445,Drone Mapping,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3365,9
GEO448,GIS Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3366,9
GEO455,"Gender, Race, and Class in the City",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3367,9
GEO458,Research Applications in GIS,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3368,9
GEO481,Megacities and Global Planning Issues,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3369,9
GEO495,Topics in Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3371,9
GYA215,Culture and Place,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3328,9
GYA300,Archaeology Field School,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3341,9
GYA350,Internship in Applied Geography-Anthropology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3355,9
GYA400,Independent Study in Anthropology or Geography,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3361,9
GEY100,"Volcanoes, Earthquakes & Moving Plates",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3305,9
GEY101,Lab Experiences in Geology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3308,9
GER101,Beginning German I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3497,9
GER102,Beginning German II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3506,9
GER150,Language Table,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3517,9
GER201,Intermediate German I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3524,9
GER202,Intermediate German II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3535,9
GER300,Building Fluency in German,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3546,9
GRN300,Aging and the Family,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2779,9
GRN313,Health in Later Years,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2780,9
GRN315,Rehabilitation Services for Older Adult,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2781,9
GRN318,Adult Development and Aging,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2782,9
GRN390,Evaluation and Assessment of Older Adults,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2783,9
HIH201,Fundamentals of Homeopathy I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3226,9
HIH202,Fundamentals of Homeopathy II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3227,9
HIH203,Mindfulness-Based Stress Reduction,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3228,9
HIH261,Introduction to Naturopathic Medicine,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3246,9
HIH270,Holistic Approaches to Reproductive Health,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3248,9
HIH280,Holistic Health I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3250,9
HIH281,Holistic Health II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3251,9
HIH283,Healing and Spirituality,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3252,9
HIH284,Botanical Therapies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3253,9
HIH288,Reiki: Energy Medicine,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3255,9
HIH300,Sustainable Compassion,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3256,9
HIH490,Therapeutic Touch,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3290,9
HRD200,Multicultural Human Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2957,9
HRD310,Aging and the Search for Meaning,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2968,9
HRD312,The Spiritual Challenges and Opportunities of Aging,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2970,9
HTY101,Origins of Mediterranean Civilizations to 750 CE,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3376,9
HTY102,World History 750 CE to Present,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3377,9
HTY131,United States History to 1877,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3378,9
HTY132,United States History Since 1877,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3379,9
HTY141,African American History to 1865,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3380,9
HTY142,African American History from 1865,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3381,9
HTY143,"Native American History, 1450-2000",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3382,9
HTY144,Indigenous Peoples in the Atlantic World,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3383,9
HTY152,The Islamic Near East,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3384,9
HTY161,Survey of Ancient and Medieval Africa,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5589,9
HTY162,Modern Africa,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3385,9
HTY171,Traditional East Asia,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3386,9
HTY172,Modern East Asia,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3387,9
HTY200,"Reference, Research, and Report Writing",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3388,9
HTY300,History Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3390,9
HTY303,History of the Ancient Near East and Greece,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3391,9
HTY304,History of Rome,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3392,9
HTY305,The Historical Jesus,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3393,9
HTY308,"Polytheists, Jews, and Christians in the Roman Empire",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3394,9
HTY311,Medieval Civilization,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3395,9
HTY324,World Wars I and II: European War and Diplomacy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3396,9
HTY326,History of the British Empire,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3397,9
HTY330,Germany: Bismarck To Hitler,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3398,9
HTY334,"The Holocaust: Policy, Practice, Response",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3400,9
HTY335,Genocide in Our Time,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3401,9
HTY339,Global Women’s History,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3402,9
HTY345,African Americans and American Justice,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3403,9
HTY346,The Civil Rights Movement,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3404,9
HTY347,Race and the Politics of Mass Incarceration,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3405,9
HTY350,Colonial and Revolutionary America,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3406,9
HTY353,"Gender in Native North America, 1450-1850",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3407,9
HTY354,From Jefferson to Jackson,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3408,9
HTY356,Civil War and Reconstruction,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3409,9
HTY357,"The Gilded Age in America, 1869-1898",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3410,9
HTY358,"Early Twentieth-Century United States, 1898-1938",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3411,9
HTY360,History of Maine,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3412,9
HTY364,History of Women in the United States,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3413,9
HTY366,History of Religion in America,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3414,9
HTY374,Photographing American History,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3415,9
HTY375,History of American Popular Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3416,9
HTY377,"Chinese Thought: Confucianism, Daoism, and Zen Buddhism",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3417,9
HTY380,The 1960s,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3418,9
HTY388,Revolution of Modern China,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3419,9
HTY390,Traditional Japan: Court and Warriors,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3420,9
HTY391,"Japan’s Rise and Fall as a World Power, 1868-1945",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3421,9
HTY394,Selected Topics in History,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3422,10
HTY398,Independent Study in History,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3423,10
HTY400,Senior Seminar,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3424,10
ITA101,Beginning Italian I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3498,10
ITA102,Beginning Italian II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3507,10
ITA150,Language Table,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3518,10
ITA201,Intermediate Italian I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3525,10
ITA202,Intermediate Italian II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3536,10
ITP210,Technical Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3946,10
ITP230,Project Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4093,10
ITP250,Management Information Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4096,10
ITP280,Managing Organizations in a Technological Environment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4099,10
ITP310,Facility Planning,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4102,10
ITP330,Supply Chain Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4105,10
ITP331,Agile/Adaptive Project Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4106,10
ITP340,Quality Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4107,10
ITP350,"Leadership, Teambuilding, and Facilitation",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4111,10
ITP381,Human Resource Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4118,10
ITP410,Technical Operations and Strategies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4123,10
ITP490,"Operations, Finance, and Management Control",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4132,10
ITS320,Workplace Safety and Health Management Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4104,10
ITT181,Computing Technologies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4091,10
ITT200,Introduction to Cybersecurity,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4092,10
ITT231,Technical Visualization,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4094,10
ITT241,Information and Communication Technologies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4095,10
ITT270,Introduction to Computer Hardware,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4097,10
ITT272,Networking I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4098,10
ITT281,Internet Web Site Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4100,10
ITT311,Infrastructure Communication Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4103,10
ITT342,Digital Publishing Technologies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4108,10
ITT343,Graphic Communication Technologies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4109,10
ITT344,Digital Video and Media Streaming Technologies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4110,10
ITT362,Operating Systems Security,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4113,10
ITT363,Server Administration and Maintenance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4114,10
